,system,latency,common,annotator,doc,CRi,CR,bleu,chrf,comet,bertscore
1271,UPV,high,False,8,33_logistic-servis,1.4445015875855285,1.5,11.8947,37.9855,-0.522,0.772564
1272,UPV,high,False,8,belgian,1.933877589660986,1.9069767441860463,21.586,47.2612,-0.4114,0.797839
1273,UPV,high,False,11,20_mela-e-piu,,1.0,1.8762,10.4697,-1.3962,0.654678
1274,UPV,high,False,11,21_hat-cap,,2.0,12.5346,36.6025,-0.5439,0.718198
1275,UPV,high,False,13,08_jizeran,3.043779733445825,3.272727272727273,27.3056,52.1342,0.1513,0.822832
1276,UPV,high,False,13,14_llibres-i-revistes-edb,2.4094743409912787,2.2857142857142856,8.5347,26.6513,-0.7874,0.731687
1277,UPV,high,False,13,28_samanka,3.3304292595843776,3.25,12.4393,44.3942,-0.1283,0.807762
1278,UPV,high,False,13,romanian,3.339724184325597,3.44,22.3953,52.334,0.226,0.830318
1279,UPV,high,False,16,13_don-bosco-barcelona,2.640673561389874,2.85,11.9165,34.7548,-0.1669,0.770363
1280,UPV,high,False,16,16_develop-most,3.069099470384028,3.175438596491228,18.5593,45.2478,-0.061,0.81221
1281,UPV,high,False,16,35_f-e-time-travel-agency,1.5989564379910264,1.9565217391304348,21.4949,48.8501,-0.0281,0.808593
1282,UPV,high,False,16,36_step-house,3.118468240787542,3.4782608695652173,41.8189,63.1577,0.6359,0.898163
1283,UPV,high,False,19,03_botel-proti-proudu,1.5492198082642292,1.8333333333333333,15.3869,37.5526,-0.2752,0.781586
1284,UPV,high,False,19,08_jizeran,3.3596903181331594,3.5,27.3056,52.1342,0.1513,0.822832
1285,UPV,high,False,19,11_trefa,2.723342768626464,2.571428571428572,23.9654,54.7988,0.2265,0.838876
1286,UPV,high,False,19,14_llibres-i-revistes-edb,1.9214173053358647,2.0,8.5347,26.6513,-0.7874,0.731687
1287,UPV,high,False,19,27_f-e-international-tour,2.8561933519262253,2.7,23.3171,56.9767,0.4133,0.848091
1288,UPV,high,False,19,28_samanka,1.3236330427837786,1.4166666666666667,12.4393,44.3942,-0.1283,0.807762
1289,UPV,high,False,22,13_don-bosco-barcelona,2.4491220360476027,2.5,11.9165,34.7548,-0.1669,0.770363
1290,UPV,high,False,22,16_develop-most,2.499830981395034,2.5384615384615383,18.5593,45.2478,-0.061,0.81221
1291,UPV,high,False,22,35_f-e-time-travel-agency,1.8366122161412095,2.090909090909091,21.4949,48.8501,-0.0281,0.808593
1292,UPV,high,False,22,36_step-house,2.494048845888204,2.9166666666666665,41.8189,63.1577,0.6359,0.898163
1293,UPV,high,False,23,spanish,1.7175019515566678,1.5690376569037656,16.3695,44.4397,-0.4841,0.789459
1294,UPV,high,False,25,18_tf-magic-world,3.0376923376880147,3.0,26.8425,55.6876,0.1263,0.816448
1295,UPV,high,False,26,dutch,3.5241801210166326,3.3706896551724137,28.1429,58.1469,0.2834,0.841239
1296,UPV,high,False,27,04_g-t,3.371877680315809,3.380952380952381,29.5069,50.8159,0.2432,0.844912
1297,UPV,high,False,27,06_masaze-petr-klic,3.366782621759361,3.392857142857143,18.3814,42.6254,-0.2542,0.808685
1298,UPV,high,False,27,10_magic-travel,3.5515486797096885,3.4615384615384617,23.4806,42.6514,-0.4116,0.773328
1299,UPV,high,False,27,37_caspowalk,3.267318681161401,3.28,21.9956,43.5482,-0.1932,0.787845
1300,UPV,high,False,27,39_total-regal,3.2866299197095685,3.3684210526315788,18.0248,47.3062,-0.2082,0.802758
1301,UPV,high,False,31,05_i-dodge,2.550579555943815,2.066666666666667,9.6428,27.1416,-0.7465,0.746701
1302,UPV,high,False,31,20_mela-e-piu,1.137923596413895,1.1,1.8762,10.4697,-1.3962,0.654678
1303,UPV,high,False,31,21_hat-cap,2.516021560485992,2.3043478260869565,12.5346,36.6025,-0.5439,0.718198
1304,UPV,high,False,32,austrian,2.924393687091206,2.673684210526316,31.7511,60.053,0.2279,0.850662
1305,UPV,high,False,33,26_tabacco-shop,3.1639717141523125,3.0,19.8761,50.6435,0.124,0.810276
1306,UPV,high,False,33,30_appolonas,3.552162402723733,3.4545454545454546,36.2008,62.1758,0.4725,0.886706
1307,UPV,high,False,33,31_devil-chocolate,2.875731116176936,2.857142857142857,30.0192,62.7515,0.2601,0.86788
1308,UPV,high,False,33,romanian,3.363964770582877,3.3,22.3953,52.334,0.226,0.830318
1309,UPV,high,False,35,03_botel-proti-proudu,2.842432569985579,2.833333333333333,15.3869,37.5526,-0.2752,0.781586
1310,UPV,high,False,35,08_jizeran,2.856242004822863,2.84,27.3056,52.1342,0.1513,0.822832
1311,UPV,high,False,35,11_trefa,2.921823540371803,2.85,23.9654,54.7988,0.2265,0.838876
1312,UPV,high,False,35,14_llibres-i-revistes-edb,2.061774165161073,1.9583333333333333,8.5347,26.6513,-0.7874,0.731687
1313,UPV,high,False,35,27_f-e-international-tour,2.9449208760538514,2.958333333333333,23.3171,56.9767,0.4133,0.848091
1314,UPV,high,False,38,13_don-bosco-barcelona,3.3852045334142846,3.1,11.9165,34.7548,-0.1669,0.770363
1315,UPV,high,False,38,16_develop-most,2.529942269476799,2.5789473684210527,18.5593,45.2478,-0.061,0.81221
1316,UPV,high,False,38,35_f-e-time-travel-agency,1.7674357859465029,1.8571428571428568,21.4949,48.8501,-0.0281,0.808593
1317,UPV,high,False,38,36_step-house,3.159690113280172,3.230769230769231,41.8189,63.1577,0.6359,0.898163
1318,UPV,high,False,39,spanish,2.369475674985787,2.3705357142857144,16.3695,44.4397,-0.4841,0.789459
1319,UPV,high,False,41,18_tf-magic-world,2.636979032003236,2.555555555555556,26.8425,55.6876,0.1263,0.816448
1320,UPV,high,False,41,22_new-design-world,3.245553140982402,2.9473684210526314,27.1657,47.8103,-0.25,0.784229
1321,UPV,high,False,41,25_folkstyle,2.469359157470765,2.6,25.2909,56.5072,0.356,0.843648
1322,UPV,high,False,41,29_salon-n-g,2.618718968748995,2.6875,16.5219,46.0499,-0.2053,0.804855
1323,UPV,high,False,41,38_seta,2.995841668956364,2.9375,41.4937,60.5714,0.4147,0.862525
1324,UPV,high,False,42,dutch,3.376266942335229,3.2962962962962963,28.1429,58.1469,0.2834,0.841239
1325,UPV,high,False,43,04_g-t,2.5126527350813843,2.5,29.5069,50.8159,0.2432,0.844912
1326,UPV,high,False,43,06_masaze-petr-klic,1.978304373345957,2.0,18.3814,42.6254,-0.2542,0.808685
1327,UPV,high,False,43,10_magic-travel,2.516758684738266,2.6666666666666665,23.4806,42.6514,-0.4116,0.773328
1328,UPV,high,False,43,37_caspowalk,1.6966542220349343,1.8888888888888888,21.9956,43.5482,-0.1932,0.787845
1329,UPV,high,False,43,39_total-regal,2.519066972019937,2.4444444444444446,18.0248,47.3062,-0.2082,0.802758
1330,UPV,high,False,44,33_logistic-servis,2.26893971067815,2.142857142857143,11.8947,37.9855,-0.522,0.772564
1331,UPV,high,False,44,belgian,1.9871405609384385,1.991379310344828,21.586,47.2612,-0.4114,0.797839
1332,UPV,high,False,46,07_bucherinsel-west,3.260261993146773,3.090909090909091,33.6993,61.0447,0.4122,0.846087
1333,UPV,high,False,46,15_brnkni,2.117760472762808,2.25,8.9687,30.3635,-0.5468,0.755089
1334,UPV,high,False,46,19_be-beauty,2.155649030787484,2.363636363636364,13.6155,40.1227,-0.3285,0.785681
1335,UPV,high,False,46,24_mole-g-p-technologies,1.838476299474228,2.0,10.4874,41.0163,-0.2514,0.786359
1336,UPV,high,False,46,32_ck-remoa,2.816370842803872,2.9375,24.5053,49.1192,0.0107,0.834352
1337,UPV,high,False,48,austrian,3.5320169162995443,3.53125,31.7511,60.053,0.2279,0.850662
1338,UPV,high,False,49,26_tabacco-shop,2.684989939229461,2.888888888888889,19.8761,50.6435,0.124,0.810276
1339,UPV,high,False,49,30_appolonas,3.074284969890983,3.066666666666667,36.2008,62.1758,0.4725,0.886706
1340,UPV,high,False,49,31_devil-chocolate,2.6128706638274224,2.75,30.0192,62.7515,0.2601,0.86788
1341,UPV,high,False,49,romanian,2.9401476851044754,2.8076923076923075,22.3953,52.334,0.226,0.830318
1342,UPV,high,True,3,ted_45973,3.586428104576737,3.5073529411764706,17.8463,51.8841,0.1824,0.821218
1343,UPV,high,True,3,ted_49440,3.3080728977134384,3.290909090909091,25.9535,57.2713,0.4014,0.854912
1344,UPV,high,True,4,ted_42604,4.0,4.0,23.9207,59.713,0.3829,0.85946
1345,UPV,high,True,7,ted_42604,3.9468726945010464,3.942307692307693,23.9207,59.713,0.3829,0.85946
1346,UPV,high,True,13,ted_37498,3.7511546377152056,3.6236559139784954,18.602,50.2247,0.0818,0.811054
1347,UPV,high,True,16,ted_63920,3.652137393530522,3.664756446991404,18.1169,50.8063,0.2047,0.816143
1348,UPV,high,True,19,ted_52268,2.827316086191572,2.827586206896552,35.797,61.2266,0.5231,0.882164
1349,UPV,high,True,20,ted_39331,3.2949372481755304,3.333333333333333,38.141,63.8473,0.4641,0.882743
1350,UPV,high,True,20,ted_56901,3.264785537965487,3.2580645161290325,9.164,45.7154,0.0467,0.795438
1351,UPV,high,True,22,ted_63920,3.321810469369065,3.202380952380953,18.1169,50.8063,0.2047,0.816143
1352,UPV,high,True,26,ted_45614,3.9386451916826166,3.885496183206107,18.2581,52.8662,0.2183,0.823812
1353,UPV,high,True,27,ted_55061,3.304115824308189,3.306878306878307,28.3108,53.3891,0.1463,0.8397
1354,UPV,high,True,29,ted_45973,3.7533732922613945,3.7450980392156863,17.8463,51.8841,0.1824,0.821218
1355,UPV,high,True,29,ted_62628,3.750927210473659,3.730769230769231,15.0973,50.0161,0.2796,0.813938
1356,UPV,high,True,32,ted_60872,3.501591429547178,3.28,15.8586,52.3859,0.2795,0.822445
1357,UPV,high,True,33,ted_37498,3.330616707925415,3.2782608695652176,18.602,50.2247,0.0818,0.811054
1358,UPV,high,True,35,ted_52268,3.1401816819067605,3.1285140562248994,35.797,61.2266,0.5231,0.882164
1359,UPV,high,True,36,ted_39331,3.4374762444506257,3.333333333333333,38.141,63.8473,0.4641,0.882743
1360,UPV,high,True,36,ted_56901,3.0878293316106378,3.343283582089552,9.164,45.7154,0.0467,0.795438
1361,UPV,high,True,38,ted_63920,3.382120371367778,3.3941908713692945,18.1169,50.8063,0.2047,0.816143
1362,UPV,high,True,40,ted_46528,3.03203972772342,3.090909090909091,19.6004,53.7693,0.3179,0.843865
1363,UPV,high,True,40,ted_57418,3.07719022470118,3.2222222222222223,23.4071,55.1024,0.3312,0.846977
1364,UPV,high,True,41,ted_51101,2.997576397421542,3.022058823529412,24.9912,58.156,0.4414,0.857904
1365,UPV,high,True,42,ted_45614,3.395446883403579,3.4021164021164023,18.2581,52.8662,0.2183,0.823812
1366,UPV,high,True,43,ted_55061,3.5456532176027657,3.4347826086956523,28.3108,53.3891,0.1463,0.8397
1367,UPV,high,True,45,ted_45973,3.10447371363747,3.1219512195121952,17.8463,51.8841,0.1824,0.821218
1368,UPV,high,True,45,ted_62628,3.10593707760903,3.135658914728682,15.0973,50.0161,0.2796,0.813938
1369,UPV,high,True,46,ted_49440,3.0039311283091394,2.944055944055944,25.9535,57.2713,0.4014,0.854912
1370,UPV,high,True,48,ted_60872,3.717310819328827,3.617142857142857,15.8586,52.3859,0.2795,0.822445
1371,UPV,high,True,49,ted_37498,3.3272569090439488,3.295774647887324,18.602,50.2247,0.0818,0.811054
1372,UPV,low,False,4,05_i-dodge,1.8704469640318733,2.0454545454545454,5.2777,21.0288,-1.0123,0.716558
1373,UPV,low,False,4,19_be-beauty,2.3336990093126486,2.35,5.3514,27.5319,-0.9917,0.739159
1374,UPV,low,False,4,20_mela-e-piu,1.7218000213827271,1.2857142857142858,0.2183,3.7717,-1.5887,0.626384
1375,UPV,low,False,4,23_pillowdream,1.6261676865588943,1.8571428571428568,8.14,23.3328,-1.0093,0.712264
1376,UPV,low,False,4,37_caspowalk,2.0257548237853986,2.0,10.1425,36.017,-0.5111,0.749331
1377,UPV,low,False,8,03_botel-proti-proudu,1.2430993364820164,1.5714285714285714,2.6108,27.5224,-0.4402,0.752475
1378,UPV,low,False,8,11_trefa,2.424540474590503,2.4,16.2933,44.6683,-0.1247,0.793608
1379,UPV,low,False,8,26_tabacco-shop,2.2737238520682204,2.5,18.7539,49.4718,0.062,0.811009
1380,UPV,low,False,8,27_f-e-international-tour,1.6679006119283175,1.9,9.9547,45.2447,0.1796,0.79823
1381,UPV,low,False,8,28_samanka,1.747908377713339,1.8333333333333333,10.7167,40.0256,-0.3045,0.775328
1382,UPV,low,False,8,31_devil-chocolate,1.4730850832858906,1.4666666666666666,11.4654,46.7196,-0.3939,0.78437
1383,UPV,low,False,11,35_f-e-time-travel-agency,,1.3333333333333333,15.8808,40.1386,-0.59,0.760855
1384,UPV,low,False,16,09_il-gabbiano,1.4163660196726242,1.4,1.6097,13.8303,-0.7101,0.688744
1385,UPV,low,False,16,17_tf-smart-team,2.8363436808453906,2.975609756097561,20.2553,48.8944,-0.2773,0.790745
1386,UPV,low,False,16,22_new-design-world,3.2270228848907325,2.621212121212121,10.7573,34.7748,-0.6543,0.733391
1387,UPV,low,False,16,29_salon-n-g,1.501003979098557,1.8387096774193548,11.8559,33.8699,-0.8199,0.744825
1388,UPV,low,False,16,38_seta,1.832431856169424,1.625,13.6371,38.5174,-0.2641,0.791214
1389,UPV,low,False,18,34_kol_action_accessoires,,2.0,8.247,28.0401,-0.6132,0.729437
1390,UPV,low,False,19,13_don-bosco-barcelona,1.7580726457081928,1.6666666666666667,6.7504,29.2647,-0.6063,0.736154
1391,UPV,low,False,19,16_develop-most,1.6157207499986184,1.7777777777777777,8.1183,30.2426,-0.7,0.74579
1392,UPV,low,False,19,35_f-e-time-travel-agency,1.8878018139515225,1.75,15.8808,40.1386,-0.59,0.760855
1393,UPV,low,False,19,36_step-house,2.691335094748484,2.6,20.0054,46.7519,-0.049,0.828371
1394,UPV,low,False,20,spanish,1.5251291968531733,2.0,10.3032,38.2579,-0.8848,0.747593
1395,UPV,low,False,22,05_i-dodge,1.321719047221353,1.5555555555555556,5.2777,21.0288,-1.0123,0.716558
1396,UPV,low,False,22,18_tf-magic-world,2.2854368009011243,2.4444444444444446,12.0051,36.7967,-0.4769,0.753542
1397,UPV,low,False,22,20_mela-e-piu,1.0,1.0,0.2183,3.7717,-1.5887,0.626384
1398,UPV,low,False,22,21_hat-cap,1.5154911074743147,1.8571428571428568,2.134,15.642,-0.8784,0.700701
1399,UPV,low,False,22,25_folkstyle,2.30456938660667,2.2142857142857144,15.2272,46.6831,-0.0663,0.799625
1400,UPV,low,False,23,austrian,1.6415730553701675,1.5326086956521738,17.5231,50.7477,-0.1988,0.793194
1401,UPV,low,False,26,18_tf-magic-world,2.792133902678939,2.6785714285714284,12.0051,36.7967,-0.4769,0.753542
1402,UPV,low,False,26,22_new-design-world,2.959097244014239,3.0,10.7573,34.7748,-0.6543,0.733391
1403,UPV,low,False,26,25_folkstyle,2.004352251792423,2.0357142857142856,15.2272,46.6831,-0.0663,0.799625
1404,UPV,low,False,26,29_salon-n-g,2.337466134452705,2.2222222222222223,11.8559,33.8699,-0.8199,0.744825
1405,UPV,low,False,26,38_seta,2.665013033675577,2.611111111111111,13.6371,38.5174,-0.2641,0.791214
1406,UPV,low,False,27,dutch,3.261873041323519,3.2666666666666666,15.2604,45.4733,-0.1938,0.789516
1407,UPV,low,False,29,33_logistic-servis,2.90674005608059,2.5,10.2351,30.8832,-0.7099,0.731232
1408,UPV,low,False,29,belgian,2.649979354314948,2.66412213740458,13.241,43.3023,-0.699,0.763578
1409,UPV,low,False,31,24_mole-g-p-technologies,2.235638311451213,2.15625,11.6709,38.2656,-0.3733,0.788809
1410,UPV,low,False,31,32_ck-remoa,1.9865135735657276,2.095238095238096,12.5536,38.7788,-0.6667,0.765866
1411,UPV,low,False,31,34_kol_action_accessoires,1.863178104510704,1.75,8.247,28.0401,-0.6132,0.729437
1412,UPV,low,False,32,13_don-bosco-barcelona,2.940974423494941,2.918918918918919,6.7504,29.2647,-0.6063,0.736154
1413,UPV,low,False,32,16_develop-most,2.419017683940427,2.473684210526316,8.1183,30.2426,-0.7,0.74579
1414,UPV,low,False,32,35_f-e-time-travel-agency,2.025091381799322,1.9,15.8808,40.1386,-0.59,0.760855
1415,UPV,low,False,32,36_step-house,2.8440841191734,2.7222222222222223,20.0054,46.7519,-0.049,0.828371
1416,UPV,low,False,33,spanish,1.6194717202428115,1.8461538461538465,10.3032,38.2579,-0.8848,0.747593
1417,UPV,low,False,35,18_tf-magic-world,2.707445263906161,2.59375,12.0051,36.7967,-0.4769,0.753542
1418,UPV,low,False,35,22_new-design-world,2.4315050992065728,2.4642857142857144,10.7573,34.7748,-0.6543,0.733391
1419,UPV,low,False,35,25_folkstyle,2.959858319299476,2.857142857142857,15.2272,46.6831,-0.0663,0.799625
1420,UPV,low,False,35,29_salon-n-g,2.3048749069760297,2.272727272727273,11.8559,33.8699,-0.8199,0.744825
1421,UPV,low,False,35,38_seta,2.7688311520998856,2.7142857142857144,13.6371,38.5174,-0.2641,0.791214
1422,UPV,low,False,36,dutch,2.4652547192176404,2.551912568306011,15.2604,45.4733,-0.1938,0.789516
1423,UPV,low,False,38,33_logistic-servis,2.1416298911444542,2.1666666666666665,10.2351,30.8832,-0.7099,0.731232
1424,UPV,low,False,38,belgian,1.3386453439532062,1.3060344827586208,13.241,43.3023,-0.699,0.763578
1425,UPV,low,False,40,07_bucherinsel-west,1.2653508384833805,1.25,16.0159,43.6945,-0.5053,0.754091
1426,UPV,low,False,40,15_brnkni,1.0,1.0,1.1365,13.1922,-1.0787,0.68789
1427,UPV,low,False,40,19_be-beauty,1.0,1.0,5.3514,27.5319,-0.9917,0.739159
1428,UPV,low,False,40,24_mole-g-p-technologies,1.139157194150174,1.3333333333333333,11.6709,38.2656,-0.3733,0.788809
1429,UPV,low,False,40,32_ck-remoa,1.0,1.0,12.5536,38.7788,-0.6667,0.765866
1430,UPV,low,False,41,05_i-dodge,1.099718825928728,1.0769230769230769,5.2777,21.0288,-1.0123,0.716558
1431,UPV,low,False,41,20_mela-e-piu,1.0,1.0,0.2183,3.7717,-1.5887,0.626384
1432,UPV,low,False,41,21_hat-cap,2.293119491660833,2.333333333333333,2.134,15.642,-0.8784,0.700701
1433,UPV,low,False,41,polish,1.3202424072893837,1.4765625,14.5922,50.8693,-0.3465,0.793705
1434,UPV,low,False,42,austrian,2.9471502032528947,2.941860465116279,17.5231,50.7477,-0.1988,0.793194
1435,UPV,low,False,43,26_tabacco-shop,1.6050619059880376,1.8571428571428568,18.7539,49.4718,0.062,0.811009
1436,UPV,low,False,43,30_appolonas,2.0,2.25,17.7596,45.7893,0.0391,0.80718
1437,UPV,low,False,43,31_devil-chocolate,1.5671931102703764,1.75,11.4654,46.7196,-0.3939,0.78437
1438,UPV,low,False,43,romanian,2.376762007663295,2.260869565217391,13.6008,47.1095,-0.2037,0.790402
1439,UPV,low,False,45,03_botel-proti-proudu,1.4620234902469251,1.4782608695652173,2.6108,27.5224,-0.4402,0.752475
1440,UPV,low,False,45,08_jizeran,1.9475353566159588,1.9375,20.4448,47.7189,0.0649,0.797034
1441,UPV,low,False,45,11_trefa,2.022495427246461,1.85,16.2933,44.6683,-0.1247,0.793608
1442,UPV,low,False,45,14_llibres-i-revistes-edb,1.108007351676482,1.1304347826086956,3.1596,15.6848,-1.1098,0.706594
1443,UPV,low,False,45,27_f-e-international-tour,1.7780371305750795,1.7916666666666667,9.9547,45.2447,0.1796,0.79823
1444,UPV,low,False,45,28_samanka,1.5997932002847537,1.4166666666666667,10.7167,40.0256,-0.3045,0.775328
1445,UPV,low,False,48,13_don-bosco-barcelona,2.679691843025543,2.5384615384615383,6.7504,29.2647,-0.6063,0.736154
1446,UPV,low,False,48,16_develop-most,2.856555671303575,2.75,8.1183,30.2426,-0.7,0.74579
1447,UPV,low,False,48,35_f-e-time-travel-agency,1.490481902033472,1.3333333333333333,15.8808,40.1386,-0.59,0.760855
1448,UPV,low,False,48,36_step-house,2.0975107387459877,2.1538461538461537,20.0054,46.7519,-0.049,0.828371
1449,UPV,low,False,49,spanish,2.140786811306412,2.2458100558659218,10.3032,38.2579,-0.8848,0.747593
1450,UPV,low,True,3,ted_52268,2.9595472771029447,2.894308943089431,22.6857,54.1868,0.2864,0.847838
1451,UPV,low,True,3,ted_54706,2.095841536674728,2.118110236220472,8.8121,43.0262,-0.2842,0.776929
1452,UPV,low,True,4,ted_37498,3.820337392249364,3.7756410256410255,14.5985,47.7106,-0.1189,0.795338
1453,UPV,low,True,7,ted_46528,3.844530989399446,3.8133333333333335,11.5141,48.5054,-0.0348,0.809397
1454,UPV,low,True,7,ted_54706,3.5550284094565114,3.4842105263157896,8.8121,43.0262,-0.2842,0.776929
1455,UPV,low,True,8,ted_52268,2.9352244773142564,2.7058823529411766,22.6857,54.1868,0.2864,0.847838
1456,UPV,low,True,13,ted_46528,3.367726401532292,3.2818181818181817,11.5141,48.5054,-0.0348,0.809397
1457,UPV,low,True,13,ted_54706,3.018134205284856,3.0,8.8121,43.0262,-0.2842,0.776929
1458,UPV,low,True,16,ted_42604,3.68237315365264,3.6113074204947,13.8032,50.7409,0.0153,0.815483
1459,UPV,low,True,19,ted_63920,2.4244769354011813,2.548387096774193,11.2578,46.66,-0.1685,0.785934
1460,UPV,low,True,22,ted_51101,2.78805800563398,2.7157894736842105,16.0208,52.4171,0.171,0.823316
1461,UPV,low,True,23,ted_60872,2.851556640755721,2.8,9.8815,47.1475,-0.0195,0.793044
1462,UPV,low,True,26,ted_51101,3.689618340848223,3.5904761904761906,16.0208,52.4171,0.171,0.823316
1463,UPV,low,True,27,ted_45614,3.333731849798756,3.3529411764705883,12.0838,48.5294,-0.0534,0.79349
1464,UPV,low,True,32,ted_63920,2.6274232626031004,2.6,11.2578,46.66,-0.1685,0.785934
1465,UPV,low,True,35,ted_51101,3.056147322744138,3.071428571428572,16.0208,52.4171,0.171,0.823316
1466,UPV,low,True,36,ted_45614,2.720796433040593,2.711297071129707,12.0838,48.5294,-0.0534,0.79349
1467,UPV,low,True,39,ted_45973,3.245716088285515,3.2477064220183487,11.3499,46.7283,-0.0321,0.794287
1468,UPV,low,True,39,ted_62628,3.253734763223701,3.2573529411764706,10.1658,45.7828,-0.0255,0.784797
1469,UPV,low,True,40,ted_49440,2.8981023126066185,2.8181818181818183,18.1539,51.3505,0.102,0.815782
1470,UPV,low,True,42,ted_60872,2.977229694385551,2.979899497487437,9.8815,47.1475,-0.0195,0.793044
1471,UPV,low,True,43,ted_37498,3.0619243978489763,3.013157894736842,14.5985,47.7106,-0.1189,0.795338
1472,UPV,low,True,44,ted_50853,2.3613516086769004,2.448717948717949,10.5824,48.0273,0.052,0.799405
1473,UPV,low,True,44,ted_54706,1.9665641014548387,2.051948051948052,8.8121,43.0262,-0.2842,0.776929
1474,UPV,low,True,45,ted_52268,2.3319015354852857,2.3208333333333333,22.6857,54.1868,0.2864,0.847838
1475,UPV,low,True,46,ted_39331,2.856955177233251,2.7945945945945945,21.7531,54.1862,0.1835,0.836988
1476,UPV,low,True,46,ted_56901,2.4208937077599786,2.333333333333333,6.1415,42.6457,-0.2716,0.772055
1477,UPV,low,True,48,ted_63920,3.550898204128954,3.4770114942528734,11.2578,46.66,-0.1685,0.785934
1478,UPV,medium,False,4,03_botel-proti-proudu,2.8898838055934,2.72,8.9344,32.2599,-0.3085,0.772957
1479,UPV,medium,False,4,06_masaze-petr-klic,2.5132864276783438,3.0,7.9569,35.4501,-0.5941,0.77277
1480,UPV,medium,False,4,08_jizeran,3.162633485458271,3.1666666666666665,23.4091,49.5867,0.0524,0.8112
1481,UPV,medium,False,4,11_trefa,3.769842185529371,3.548387096774193,25.1324,53.8873,0.3075,0.841136
1482,UPV,medium,False,4,14_llibres-i-revistes-edb,2.261441455847076,2.1875,5.2424,22.2885,-0.9567,0.735123
1483,UPV,medium,False,4,28_samanka,2.744231260479947,3.0,13.9697,46.3917,-0.1933,0.798336
1484,UPV,medium,False,7,spanish,2.298597105340125,2.509523809523809,15.8187,43.3314,-0.6256,0.778403
1485,UPV,medium,False,11,08_jizeran,,2.0,23.4091,49.5867,0.0524,0.8112
1486,UPV,medium,False,11,14_llibres-i-revistes-edb,,1.0,5.2424,22.2885,-0.9567,0.735123
1487,UPV,medium,False,11,28_samanka,1.0295171577018034,1.75,13.9697,46.3917,-0.1933,0.798336
1488,UPV,medium,False,13,15_brnkni,2.26253936286363,2.5,6.1334,29.5108,-0.6012,0.749294
1489,UPV,medium,False,13,19_be-beauty,2.289612255960741,2.4,11.8322,40.3844,-0.5492,0.768314
1490,UPV,medium,False,13,20_mela-e-piu,1.0211247871040314,1.125,1.5724,8.8932,-1.4032,0.649305
1491,UPV,medium,False,13,21_hat-cap,2.604601721425772,2.6,7.7673,25.66,-0.7574,0.715192
1492,UPV,medium,False,13,24_mole-g-p-technologies,3.105354869678032,2.923076923076923,10.403,42.1709,-0.232,0.782075
1493,UPV,medium,False,19,18_tf-magic-world,3.332879371725076,3.071428571428572,31.1183,54.5655,0.0957,0.81738
1494,UPV,medium,False,19,22_new-design-world,2.446697248156048,2.7333333333333334,15.8651,41.2182,-0.3262,0.780577
1495,UPV,medium,False,19,25_folkstyle,2.6173348582632894,2.5454545454545454,25.6195,57.1899,0.2973,0.85216
1496,UPV,medium,False,19,29_salon-n-g,2.961520241605226,2.9375,17.5121,45.361,-0.1653,0.808685
1497,UPV,medium,False,19,38_seta,3.641323222071948,3.6666666666666665,37.0466,54.1934,0.15,0.84516
1498,UPV,medium,False,22,33_logistic-servis,1.3788335100742313,1.625,5.6185,35.3208,-0.4743,0.765145
1499,UPV,medium,False,22,belgian,2.195136119071088,2.276119402985074,20.8378,47.3251,-0.5105,0.79357
1500,UPV,medium,False,26,austrian,3.820586163807985,3.780821917808219,24.1792,54.7479,0.0642,0.831523
1501,UPV,medium,False,27,26_tabacco-shop,3.661707430900152,3.5,19.763,51.9632,0.2382,0.827071
1502,UPV,medium,False,27,30_appolonas,3.255726624870583,3.4285714285714284,31.8051,57.7384,0.4526,0.869921
1503,UPV,medium,False,27,31_devil-chocolate,3.3747321311099587,3.35,25.8924,58.7029,0.1488,0.860538
1504,UPV,medium,False,27,romanian,3.334397495506699,3.305555555555556,20.249,50.106,0.069,0.817482
1505,UPV,medium,False,29,03_botel-proti-proudu,2.466048389809789,2.5,8.9344,32.2599,-0.3085,0.772957
1506,UPV,medium,False,29,08_jizeran,3.089009247752339,3.333333333333333,23.4091,49.5867,0.0524,0.8112
1507,UPV,medium,False,29,11_trefa,3.4759865222297965,3.6,25.1324,53.8873,0.3075,0.841136
1508,UPV,medium,False,29,14_llibres-i-revistes-edb,1.4778603835372628,1.7142857142857142,5.2424,22.2885,-0.9567,0.735123
1509,UPV,medium,False,29,27_f-e-international-tour,2.4703181984735165,2.6666666666666665,16.6574,52.2494,0.2485,0.837643
1510,UPV,medium,False,29,28_samanka,3.2217664114566853,3.333333333333333,13.9697,46.3917,-0.1933,0.798336
1511,UPV,medium,False,31,07_bucherinsel-west,2.0677368838082364,2.2777777777777777,23.4627,53.1906,0.2736,0.815268
1512,UPV,medium,False,31,09_il-gabbiano,1.50177755170939,1.7,2.3099,19.2237,-0.7014,0.712642
1513,UPV,medium,False,31,12_fictionalcine,2.1846200072587005,1.826086956521739,14.9111,41.0484,-0.5063,0.758924
1514,UPV,medium,False,31,23_pillowdream,1.985486284173433,2.0526315789473686,11.6972,29.9499,-0.6166,0.749859
1515,UPV,medium,False,32,05_i-dodge,1.8666646012204453,1.8333333333333333,8.6962,28.8787,-0.7678,0.738371
1516,UPV,medium,False,32,20_mela-e-piu,1.942109211093877,1.8823529411764703,1.5724,8.8932,-1.4032,0.649305
